
> backend@1.0.0 dev
[2026-03-07T00:20:15.551Z] OPTIONS /api/entries/158?periodo=2026
[2026-03-07T00:20:15.551Z] GET /api/entries/43?periodo=2026
[2026-03-07T00:20:15.552Z] GET /api/entries/42?periodo=2026
[2026-03-07T00:20:15.552Z] GET /api/entries/46?periodo=2026
[2026-03-07T00:20:15.553Z] GET /api/entries/45?periodo=2026
[2026-03-07T00:20:15.555Z] GET /api/entries/50?periodo=2026
[2026-03-07T00:20:15.556Z] GET /api/entries/51?periodo=2026
[2026-03-07T00:20:15.556Z] GET /api/entries/47?periodo=2026
[2026-03-07T00:20:15.556Z] GET /api/entries/48?periodo=2026
[2026-03-07T00:20:15.557Z] GET /api/entries/49?periodo=2026
[2026-03-07T00:20:15.557Z] GET /api/entries/52?periodo=2026
[2026-03-07T00:20:15.558Z] OPTIONS /api/entries/159?periodo=2026
[2026-03-07T00:20:15.558Z] GET /api/entries/53?periodo=2026
[2026-03-07T00:20:15.558Z] GET /api/entries/54?periodo=2026
[2026-03-07T00:20:15.559Z] GET /api/entries/56?periodo=2026
[2026-03-07T00:20:15.559Z] OPTIONS /api/entries/160?periodo=2026
[2026-03-07T00:20:15.559Z] GET /api/entries/58?periodo=2026
[2026-03-07T00:20:15.562Z] OPTIONS /api/entries/161?periodo=2026
[2026-03-07T00:20:15.562Z] GET /api/entries/59?periodo=2026
[2026-03-07T00:20:15.563Z] GET /api/entries/60?periodo=2026
[2026-03-07T00:20:15.563Z] GET /api/entries/61?periodo=2026
[2026-03-07T00:20:15.563Z] OPTIONS /api/entries/162?periodo=2026
[2026-03-07T00:20:15.563Z] GET /api/entries/57?periodo=2026
[2026-03-07T00:20:15.564Z] OPTIONS /api/entries/163?periodo=2026
[2026-03-07T00:20:15.564Z] OPTIONS /api/entries/166?periodo=2026
[2026-03-07T00:20:15.564Z] OPTIONS /api/entries/164?periodo=2026
[2026-03-07T00:20:15.564Z] OPTIONS /api/entries/167?periodo=2026
[2026-03-07T00:20:15.565Z] OPTIONS /api/entries/168?periodo=2026
[2026-03-07T00:20:15.565Z] GET /api/entries/63?periodo=2026
[2026-03-07T00:20:15.565Z] GET /api/entries/65?periodo=2026
[2026-03-07T00:20:15.566Z] GET /api/entries/66?periodo=2026
[2026-03-07T00:20:15.567Z] GET /api/entries/67?periodo=2026
[2026-03-07T00:20:15.567Z] GET /api/entries/69?periodo=2026
[2026-03-07T00:20:15.567Z] GET /api/entries/62?periodo=2026
[2026-03-07T00:20:15.568Z] GET /api/entries/71?periodo=2026
[2026-03-07T00:20:15.570Z] GET /api/entries/70?periodo=2026
[2026-03-07T00:20:15.570Z] GET /api/entries/73?periodo=2026
[2026-03-07T00:20:15.570Z] GET /api/entries/74?periodo=2026
[2026-03-07T00:20:15.571Z] GET /api/entries/72?periodo=2026
[2026-03-07T00:20:15.571Z] OPTIONS /api/entries/169?periodo=2026
[2026-03-07T00:20:15.572Z] GET /api/entries/75?periodo=2026
[2026-03-07T00:20:15.572Z] GET /api/entries/76?periodo=2026
[2026-03-07T00:20:15.573Z] GET /api/entries/78?periodo=2026
[2026-03-07T00:20:15.573Z] GET /api/entries/79?periodo=2026
[2026-03-07T00:20:15.574Z] GET /api/entries/81?periodo=2026
[2026-03-07T00:20:15.574Z] OPTIONS /api/entries/170?periodo=2026
[2026-03-07T00:20:15.574Z] GET /api/entries/77?periodo=2026
[2026-03-07T00:20:15.575Z] GET /api/entries/82?periodo=2026
[2026-03-07T00:20:15.575Z] GET /api/entries/83?periodo=2026
[2026-03-07T00:20:15.576Z] OPTIONS /api/entries/171?periodo=2026
[2026-03-07T00:20:15.576Z] OPTIONS /api/entries/172?periodo=2026
[2026-03-07T00:20:15.576Z] OPTIONS /api/entries/173?periodo=2026
[2026-03-07T00:20:15.576Z] OPTIONS /api/entries/174?periodo=2026
[2026-03-07T00:20:15.576Z] OPTIONS /api/entries/175?periodo=2026
[2026-03-07T00:20:15.576Z] OPTIONS /api/entries/176?periodo=2026
[2026-03-07T00:20:15.577Z] GET /api/entries/84?periodo=2026
[2026-03-07T00:20:15.577Z] OPTIONS /api/entries/177?periodo=2026
[2026-03-07T00:20:15.577Z] OPTIONS /api/entries/178?periodo=2026
[2026-03-07T00:20:15.578Z] GET /api/entries/85?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/179?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/180?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/181?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/182?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/184?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/185?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/183?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/187?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/186?periodo=2026
[2026-03-07T00:20:15.579Z] OPTIONS /api/entries/188?periodo=2026
[2026-03-07T00:20:15.579Z] GET /api/entries/86?periodo=2026
[2026-03-07T00:20:15.580Z] GET /api/entries/87?periodo=2026
[2026-03-07T00:20:15.580Z] OPTIONS /api/entries/189?periodo=2026
[2026-03-07T00:20:15.580Z] OPTIONS /api/entries/190?periodo=2026
[2026-03-07T00:20:15.582Z] OPTIONS /api/entries/191?periodo=2026
[2026-03-07T00:20:15.582Z] GET /api/entries/89?periodo=2026
[2026-03-07T00:20:15.584Z] OPTIONS /api/entries/192?periodo=2026
[2026-03-07T00:20:15.584Z] OPTIONS /api/entries/193?periodo=2026
[2026-03-07T00:20:15.584Z] OPTIONS /api/entries/194?periodo=2026
[2026-03-07T00:20:15.604Z] OPTIONS /api/entries/195?periodo=2026
[2026-03-07T00:20:15.609Z] OPTIONS /api/entries/196?periodo=2026
[2026-03-07T00:20:15.609Z] GET /api/entries/91?periodo=2026
[2026-03-07T00:20:15.617Z] OPTIONS /api/entries/197?periodo=2026
[2026-03-07T00:20:15.618Z] OPTIONS /api/entries/198?periodo=2026
[2026-03-07T00:20:15.618Z] GET /api/entries/92?periodo=2026
[2026-03-07T00:20:15.619Z] GET /api/entries/93?periodo=2026
[2026-03-07T00:20:15.620Z] OPTIONS /api/entries/199?periodo=2026
[2026-03-07T00:20:15.620Z] OPTIONS /api/entries/200?periodo=2026
[2026-03-07T00:20:15.620Z] OPTIONS /api/entries/201?periodo=2026
[2026-03-07T00:20:15.621Z] OPTIONS /api/entries/202?periodo=2026
[2026-03-07T00:20:15.621Z] GET /api/entries/95?periodo=2026
[2026-03-07T00:20:15.621Z] GET /api/entries/96?periodo=2026
[2026-03-07T00:20:15.622Z] OPTIONS /api/entries/203?periodo=2026
[2026-03-07T00:20:15.622Z] OPTIONS /api/entries/204?periodo=2026
[2026-03-07T00:20:15.622Z] OPTIONS /api/entries/205?periodo=2026
[2026-03-07T00:20:15.622Z] GET /api/entries/97?periodo=2026
[2026-03-07T00:20:15.622Z] OPTIONS /api/entries/206?periodo=2026
[2026-03-07T00:20:15.623Z] OPTIONS /api/entries/207?periodo=2026
[2026-03-07T00:20:15.623Z] OPTIONS /api/entries/208?periodo=2026
[2026-03-07T00:20:15.623Z] OPTIONS /api/entries/209?periodo=2026
[2026-03-07T00:20:15.623Z] OPTIONS /api/entries/210?periodo=2026
[2026-03-07T00:20:15.624Z] OPTIONS /api/entries/211?periodo=2026
[2026-03-07T00:20:15.624Z] OPTIONS /api/entries/214?periodo=2026
[2026-03-07T00:20:15.624Z] OPTIONS /api/entries/212?periodo=2026
[2026-03-07T00:20:15.624Z] OPTIONS /api/entries/213?periodo=2026
[2026-03-07T00:20:15.624Z] OPTIONS /api/entries/215?periodo=2026
[2026-03-07T00:20:15.624Z] OPTIONS /api/entries/216?periodo=2026
[2026-03-07T00:20:15.625Z] OPTIONS /api/entries/217?periodo=2026
[2026-03-07T00:20:15.625Z] OPTIONS /api/entries/218?periodo=2026
[2026-03-07T00:20:15.625Z] OPTIONS /api/entries/219?periodo=2026
[2026-03-07T00:20:15.625Z] OPTIONS /api/entries/220?periodo=2026
[2026-03-07T00:20:15.625Z] OPTIONS /api/entries/221?periodo=2026
[2026-03-07T00:20:15.626Z] OPTIONS /api/entries/222?periodo=2026
[2026-03-07T00:20:15.626Z] GET /api/entries/98?periodo=2026
[2026-03-07T00:20:15.627Z] OPTIONS /api/entries/223?periodo=2026
[2026-03-07T00:20:15.627Z] OPTIONS /api/entries/224?periodo=2026
[2026-03-07T00:20:15.627Z] OPTIONS /api/entries/225?periodo=2026
[2026-03-07T00:20:15.628Z] GET /api/entries/99?periodo=2026
[2026-03-07T00:20:15.628Z] OPTIONS /api/entries/226?periodo=2026
[2026-03-07T00:20:15.628Z] OPTIONS /api/entries/228?periodo=2026
[2026-03-07T00:20:15.628Z] GET /api/entries/100?periodo=2026
[2026-03-07T00:20:15.629Z] GET /api/entries/101?periodo=2026
[2026-03-07T00:20:15.629Z] GET /api/entries/102?periodo=2026
[2026-03-07T00:20:15.629Z] OPTIONS /api/entries/229?periodo=2026
[2026-03-07T00:20:15.629Z] GET /api/entries/103?periodo=2026
[2026-03-07T00:20:15.630Z] OPTIONS /api/entries/230?periodo=2026
[2026-03-07T00:20:15.630Z] GET /api/entries/104?periodo=2026
[2026-03-07T00:20:15.630Z] OPTIONS /api/entries/233?periodo=2026
[2026-03-07T00:20:15.630Z] GET /api/entries/107?periodo=2026
[2026-03-07T00:20:15.631Z] GET /api/entries/108?periodo=2026
[2026-03-07T00:20:15.631Z] OPTIONS /api/entries/234?periodo=2026
[2026-03-07T00:20:15.631Z] OPTIONS /api/entries/235?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/236?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/237?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/238?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/239?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/240?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/242?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/243?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/244?periodo=2026
[2026-03-07T00:20:15.632Z] OPTIONS /api/entries/245?periodo=2026
[2026-03-07T00:20:15.632Z] GET /api/entries/110?periodo=2026
[2026-03-07T00:20:15.633Z] GET /api/entries/111?periodo=2026
[2026-03-07T00:20:15.633Z] OPTIONS /api/entries/246?periodo=2026
[2026-03-07T00:20:15.633Z] OPTIONS /api/entries/247?periodo=2026
[2026-03-07T00:20:15.633Z] OPTIONS /api/entries/248?periodo=2026
[2026-03-07T00:20:15.633Z] OPTIONS /api/entries/249?periodo=2026
[2026-03-07T00:20:15.633Z] GET /api/entries/112?periodo=2026
[2026-03-07T00:20:15.634Z] OPTIONS /api/entries/250?periodo=2026
[2026-03-07T00:20:15.634Z] GET /api/entries/113?periodo=2026
[2026-03-07T00:20:15.634Z] OPTIONS /api/entries/251?periodo=2026
[2026-03-07T00:20:15.634Z] GET /api/entries/115?periodo=2026
[2026-03-07T00:20:15.634Z] GET /api/entries/114?periodo=2026
[2026-03-07T00:20:15.636Z] OPTIONS /api/entries/252?periodo=2026
[2026-03-07T00:20:15.636Z] GET /api/entries/116?periodo=2026
[2026-03-07T00:20:15.636Z] GET /api/entries/117?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/253?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/254?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/255?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/257?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/258?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/259?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/260?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/261?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/262?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/263?periodo=2026
[2026-03-07T00:20:15.637Z] OPTIONS /api/entries/264?periodo=2026
[2026-03-07T00:20:15.638Z] GET /api/entries/118?periodo=2026
[2026-03-07T00:20:15.638Z] OPTIONS /api/entries/265?periodo=2026
[2026-03-07T00:20:15.638Z] OPTIONS /api/entries/266?periodo=2026
[2026-03-07T00:20:15.638Z] OPTIONS /api/entries/268?periodo=2026
[2026-03-07T00:20:15.638Z] OPTIONS /api/entries/267?periodo=2026
[2026-03-07T00:20:15.639Z] OPTIONS /api/entries/269?periodo=2026
[2026-03-07T00:20:15.639Z] GET /api/entries/120?periodo=2026
[2026-03-07T00:20:15.639Z] GET /api/entries/119?periodo=2026
[2026-03-07T00:20:15.640Z] GET /api/entries/122?periodo=2026
[2026-03-07T00:20:15.640Z] OPTIONS /api/entries/271?periodo=2026
[2026-03-07T00:20:15.640Z] OPTIONS /api/entries/270?periodo=2026
[2026-03-07T00:20:15.640Z] GET /api/entries/121?periodo=2026
[2026-03-07T00:20:15.641Z] OPTIONS /api/entries/272?periodo=2026
[2026-03-07T00:20:15.641Z] OPTIONS /api/entries/273?periodo=2026
[2026-03-07T00:20:15.641Z] OPTIONS /api/entries/274?periodo=2026
[2026-03-07T00:20:15.641Z] OPTIONS /api/entries/275?periodo=2026
[2026-03-07T00:20:15.641Z] OPTIONS /api/entries/276?periodo=2026
[2026-03-07T00:20:15.641Z] GET /api/entries/123?periodo=2026
[2026-03-07T00:20:15.641Z] OPTIONS /api/entries/277?periodo=2026
[2026-03-07T00:20:15.641Z] GET /api/entries/124?periodo=2026
[2026-03-07T00:20:15.642Z] OPTIONS /api/entries/278?periodo=2026
[2026-03-07T00:20:15.642Z] OPTIONS /api/entries/279?periodo=2026
[2026-03-07T00:20:15.642Z] GET /api/entries/125?periodo=2026
[2026-03-07T00:20:15.643Z] GET /api/entries/126?periodo=2026
[2026-03-07T00:20:15.643Z] GET /api/entries/127?periodo=2026
[2026-03-07T00:20:15.643Z] OPTIONS /api/entries/280?periodo=2026
[2026-03-07T00:20:15.643Z] OPTIONS /api/entries/281?periodo=2026
[2026-03-07T00:20:15.644Z] GET /api/entries/128?periodo=2026
[2026-03-07T00:20:15.644Z] GET /api/entries/129?periodo=2026
[2026-03-07T00:20:15.645Z] OPTIONS /api/entries/282?periodo=2026
[2026-03-07T00:20:15.646Z] OPTIONS /api/entries/283?periodo=2026
[2026-03-07T00:20:15.646Z] OPTIONS /api/entries/284?periodo=2026
[2026-03-07T00:20:15.646Z] OPTIONS /api/entries/286?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/285?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/288?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/289?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/292?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/293?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/294?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/295?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/290?periodo=2026
[2026-03-07T00:20:15.647Z] OPTIONS /api/entries/291?periodo=2026
[2026-03-07T00:20:15.647Z] GET /api/entries/130?periodo=2026
[2026-03-07T00:20:15.648Z] OPTIONS /api/entries/297?periodo=2026
[2026-03-07T00:20:15.648Z] OPTIONS /api/entries/296?periodo=2026
[2026-03-07T00:20:15.648Z] OPTIONS /api/entries/301?periodo=2026
[2026-03-07T00:20:15.648Z] OPTIONS /api/entries/298?periodo=2026
[2026-03-07T00:20:15.648Z] OPTIONS /api/entries/299?periodo=2026
[2026-03-07T00:20:15.648Z] OPTIONS /api/entries/300?periodo=2026
[2026-03-07T00:20:15.648Z] OPTIONS /api/entries/302?periodo=2026
[2026-03-07T00:20:15.649Z] GET /api/entries/131?periodo=2026
[2026-03-07T00:20:15.649Z] OPTIONS /api/entries/306?periodo=2026
[2026-03-07T00:20:15.650Z] OPTIONS /api/entries/303?periodo=2026
[2026-03-07T00:20:15.650Z] OPTIONS /api/entries/304?periodo=2026
[2026-03-07T00:20:15.650Z] OPTIONS /api/entries/305?periodo=2026
[2026-03-07T00:20:15.650Z] OPTIONS /api/entries/307?periodo=2026
[2026-03-07T00:20:15.650Z] OPTIONS /api/entries/308?periodo=2026
[2026-03-07T00:20:15.650Z] OPTIONS /api/entries/309?periodo=2026
[2026-03-07T00:20:15.655Z] GET /api/entries/132?periodo=2026
[2026-03-07T00:20:15.655Z] GET /api/entries/133?periodo=2026
[2026-03-07T00:20:15.656Z] OPTIONS /api/entries/312?periodo=2026
[2026-03-07T00:20:15.656Z] OPTIONS /api/entries/311?periodo=2026
[2026-03-07T00:20:15.656Z] OPTIONS /api/entries/313?periodo=2026
[2026-03-07T00:20:15.656Z] OPTIONS /api/entries/314?periodo=2026
[2026-03-07T00:20:15.656Z] OPTIONS /api/entries/315?periodo=2026
[2026-03-07T00:20:15.656Z] OPTIONS /api/entries/316?periodo=2026
[2026-03-07T00:20:15.657Z] GET /api/entries/134?periodo=2026
[2026-03-07T00:20:15.657Z] OPTIONS /api/entries/318?periodo=2026
[2026-03-07T00:20:15.657Z] OPTIONS /api/entries/317?periodo=2026
[2026-03-07T00:20:15.657Z] OPTIONS /api/entries/324?periodo=2026
[2026-03-07T00:20:15.657Z] OPTIONS /api/entries/322?periodo=2026
[2026-03-07T00:20:15.657Z] OPTIONS /api/entries/326?periodo=2026
[2026-03-07T00:20:15.658Z] GET /api/entries/135?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/325?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/327?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/329?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/328?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/332?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/333?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/330?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/331?periodo=2026
[2026-03-07T00:20:15.658Z] OPTIONS /api/entries/335?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/336?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/334?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/342?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/343?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/344?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/337?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/341?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/348?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/349?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/350?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/347?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/353?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/351?periodo=2026
[2026-03-07T00:20:15.659Z] OPTIONS /api/entries/352?periodo=2026
[2026-03-07T00:20:15.659Z] GET /api/entries/136?periodo=2026
[2026-03-07T00:20:15.660Z] GET /api/entries/137?periodo=2026
[2026-03-07T00:20:15.660Z] GET /api/entries/138?periodo=2026
[2026-03-07T00:20:15.661Z] OPTIONS /api/entries/354?periodo=2026
[2026-03-07T00:20:15.661Z] GET /api/entries/139?periodo=2026
[2026-03-07T00:20:15.661Z] GET /api/entries/140?periodo=2026
[2026-03-07T00:20:15.662Z] GET /api/entries/143?periodo=2026
[2026-03-07T00:20:15.662Z] OPTIONS /api/entries/355?periodo=2026
[2026-03-07T00:20:15.662Z] GET /api/entries/141?periodo=2026
[2026-03-07T00:20:15.664Z] GET /api/entries/142?periodo=2026
[2026-03-07T00:20:15.664Z] OPTIONS /api/entries/356?periodo=2026
[2026-03-07T00:20:15.664Z] OPTIONS /api/entries/357?periodo=2026
[2026-03-07T00:20:15.664Z] OPTIONS /api/entries/358?periodo=2026
[2026-03-07T00:20:15.664Z] OPTIONS /api/entries/359?periodo=2026
[2026-03-07T00:20:15.664Z] OPTIONS /api/entries/360?periodo=2026
[2026-03-07T00:20:15.664Z] GET /api/entries/144?periodo=2026
[2026-03-07T00:20:15.664Z] OPTIONS /api/entries/361?periodo=2026
[2026-03-07T00:20:15.665Z] OPTIONS /api/entries/362?periodo=2026
[2026-03-07T00:20:15.665Z] OPTIONS /api/entries/363?periodo=2026
[2026-03-07T00:20:15.665Z] OPTIONS /api/entries/364?periodo=2026
[2026-03-07T00:20:15.665Z] GET /api/entries/146?periodo=2026
[2026-03-07T00:20:15.665Z] GET /api/entries/145?periodo=2026
[2026-03-07T00:20:15.666Z] OPTIONS /api/entries/366?periodo=2026
[2026-03-07T00:20:15.666Z] OPTIONS /api/entries/365?periodo=2026
[2026-03-07T00:20:15.666Z] OPTIONS /api/entries/367?periodo=2026
[2026-03-07T00:20:15.666Z] OPTIONS /api/entries/368?periodo=2026
[2026-03-07T00:20:15.666Z] OPTIONS /api/entries/369?periodo=2026
[2026-03-07T00:20:15.666Z] OPTIONS /api/entries/370?periodo=2026
[2026-03-07T00:20:15.666Z] GET /api/entries/147?periodo=2026
[2026-03-07T00:20:15.667Z] OPTIONS /api/entries/371?periodo=2026
[2026-03-07T00:20:15.667Z] GET /api/entries/148?periodo=2026
[2026-03-07T00:20:15.668Z] OPTIONS /api/entries/373?periodo=2026
[2026-03-07T00:20:15.668Z] OPTIONS /api/entries/372?periodo=2026
[2026-03-07T00:20:15.668Z] GET /api/entries/149?periodo=2026
[2026-03-07T00:20:15.669Z] OPTIONS /api/entries/374?periodo=2026
[2026-03-07T00:20:15.669Z] GET /api/entries/150?periodo=2026
[2026-03-07T00:20:15.669Z] OPTIONS /api/entries/375?periodo=2026
[2026-03-07T00:20:15.669Z] GET /api/entries/151?periodo=2026
[2026-03-07T00:20:15.670Z] GET /api/entries/152?periodo=2026
[2026-03-07T00:20:15.671Z] OPTIONS /api/entries/376?periodo=2026
[2026-03-07T00:20:15.671Z] GET /api/entries/153?periodo=2026
[2026-03-07T00:20:15.671Z] OPTIONS /api/entries/378?periodo=2026
[2026-03-07T00:20:15.671Z] OPTIONS /api/entries/377?periodo=2026
[2026-03-07T00:20:15.671Z] OPTIONS /api/entries/379?periodo=2026
[2026-03-07T00:20:15.671Z] OPTIONS /api/entries/380?periodo=2026
[2026-03-07T00:20:15.672Z] OPTIONS /api/entries/381?periodo=2026
[2026-03-07T00:20:15.672Z] OPTIONS /api/entries/382?periodo=2026
[2026-03-07T00:20:15.672Z] OPTIONS /api/entries/383?periodo=2026
[2026-03-07T00:20:15.672Z] GET /api/entries/154?periodo=2026
[2026-03-07T00:20:15.673Z] OPTIONS /api/entries/384?periodo=2026
[2026-03-07T00:20:15.673Z] GET /api/entries/155?periodo=2026
[2026-03-07T00:20:15.673Z] GET /api/entries/156?periodo=2026
[2026-03-07T00:20:15.673Z] GET /api/entries/158?periodo=2026
[2026-03-07T00:20:15.674Z] OPTIONS /api/entries/386?periodo=2026
[2026-03-07T00:20:15.674Z] OPTIONS /api/entries/385?periodo=2026
[2026-03-07T00:20:15.674Z] OPTIONS /api/entries/387?periodo=2026
[2026-03-07T00:20:15.674Z] OPTIONS /api/entries/388?periodo=2026
[2026-03-07T00:20:15.674Z] OPTIONS /api/entries/389?periodo=2026
[2026-03-07T00:20:15.674Z] OPTIONS /api/entries/390?periodo=2026
[2026-03-07T00:20:15.674Z] OPTIONS /api/entries/391?periodo=2026
[2026-03-07T00:20:15.674Z] OPTIONS /api/entries/392?periodo=2026
[2026-03-07T00:20:15.675Z] OPTIONS /api/entries/393?periodo=2026
[2026-03-07T00:20:15.675Z] OPTIONS /api/entries/394?periodo=2026
[2026-03-07T00:20:15.675Z] OPTIONS /api/entries/395?periodo=2026
[2026-03-07T00:20:15.675Z] OPTIONS /api/entries/396?periodo=2026
[2026-03-07T00:20:15.675Z] OPTIONS /api/entries/397?periodo=2026
[2026-03-07T00:20:15.675Z] OPTIONS /api/entries/398?periodo=2026
[2026-03-07T00:20:15.675Z] GET /api/entries/159?periodo=2026
[2026-03-07T00:20:15.675Z] GET /api/entries/160?periodo=2026
[2026-03-07T00:20:15.676Z] OPTIONS /api/entries/399?periodo=2026
[2026-03-07T00:20:15.676Z] OPTIONS /api/entries/400?periodo=2026
[2026-03-07T00:20:15.676Z] OPTIONS /api/entries/401?periodo=2026
[2026-03-07T00:20:15.676Z] OPTIONS /api/entries/402?periodo=2026
[2026-03-07T00:20:15.677Z] OPTIONS /api/entries/403?periodo=2026
[2026-03-07T00:20:15.677Z] OPTIONS /api/entries/404?periodo=2026
[2026-03-07T00:20:15.677Z] OPTIONS /api/entries/405?periodo=2026
[2026-03-07T00:20:15.677Z] OPTIONS /api/entries/406?periodo=2026
[2026-03-07T00:20:15.678Z] OPTIONS /api/entries/407?periodo=2026
[2026-03-07T00:20:15.678Z] OPTIONS /api/entries/408?periodo=2026
[2026-03-07T00:20:15.678Z] OPTIONS /api/entries/409?periodo=2026
[2026-03-07T00:20:15.678Z] OPTIONS /api/entries/410?periodo=2026
[2026-03-07T00:20:15.678Z] GET /api/entries/161?periodo=2026
[2026-03-07T00:20:15.679Z] OPTIONS /api/entries/412?periodo=2026
[2026-03-07T00:20:15.679Z] OPTIONS /api/entries/413?periodo=2026
[2026-03-07T00:20:15.679Z] OPTIONS /api/entries/414?periodo=2026
[2026-03-07T00:20:15.679Z] OPTIONS /api/entries/415?periodo=2026
[2026-03-07T00:20:15.679Z] OPTIONS /api/entries/411?periodo=2026
[2026-03-07T00:20:15.679Z] OPTIONS /api/entries/416?periodo=2026
[2026-03-07T00:20:15.679Z] OPTIONS /api/entries/417?periodo=2026
[2026-03-07T00:20:15.679Z] GET /api/entries/162?periodo=2026
[2026-03-07T00:20:15.679Z] GET /api/entries/163?periodo=2026
[2026-03-07T00:20:15.680Z] GET /api/entries/166?periodo=2026
[2026-03-07T00:20:15.680Z] GET /api/entries/164?periodo=2026
[2026-03-07T00:20:15.681Z] GET /api/entries/167?periodo=2026
[2026-03-07T00:20:15.681Z] GET /api/entries/168?periodo=2026
[2026-03-07T00:20:15.681Z] GET /api/entries/169?periodo=2026
[2026-03-07T00:20:15.682Z] GET /api/entries/170?periodo=2026
[2026-03-07T00:20:15.682Z] GET /api/entries/171?periodo=2026
[2026-03-07T00:20:15.683Z] GET /api/entries/172?periodo=2026
[2026-03-07T00:20:15.683Z] GET /api/entries/173?periodo=2026
[2026-03-07T00:20:15.684Z] GET /api/entries/174?periodo=2026
[2026-03-07T00:20:15.687Z] GET /api/entries/175?periodo=2026
[2026-03-07T00:20:15.688Z] GET /api/entries/176?periodo=2026
[2026-03-07T00:20:15.689Z] GET /api/entries/177?periodo=2026
[2026-03-07T00:20:15.689Z] GET /api/entries/178?periodo=2026
[2026-03-07T00:20:15.689Z] GET /api/entries/179?periodo=2026
[2026-03-07T00:20:15.690Z] GET /api/entries/180?periodo=2026
[2026-03-07T00:20:15.694Z] GET /api/entries/181?periodo=2026
[2026-03-07T00:20:15.695Z] GET /api/entries/182?periodo=2026
